300	864.0022	150.39231	414.98171	0.14676	0.3245	0.47126	0.47272	0.39554	13.83264	62.5	32.45	16.23	682
300	897.3128	171.4578	398.7722	0.15997	0.30617	0.46614	0.4681	0.38856	16.87636	74.5	32.32	16.16	701
300	915.37909	172.62562	427.76896	0.15707	0.31647	0.47354	0.47714	0.3961	16.88728	74.3	32.52	16.26	699
300	845.64121	149.85313	363.92325	0.15002	0.29978	0.4498	0.4514	0.37794	16.89888	74.1	32.73	16.36	697
300	741.58915	134.35814	336.89458	0.14552	0.28474	0.43026	0.46576	0.38855	17.0715	74	32.99	16.5	699
300	648.85477	120.53981	313.96958	0.15563	0.32544	0.48106	0.48276	0.40107	16.86288	75.3	32.34	16.17	692
300	767.50196	137.84626	369.11218	0.15061	0.32207	0.47268	0.477	0.39778	16.82348	74.1	32.58	16.29	696
300	797.55419	158.57707	386.07652	0.17057	0.33333	0.5039	0.49203	0.40579	17.07752	75.5	32.36	16.18	699
300	669.00957	103.56452	286.32688	0.131	0.28751	0.41851	0.43376	0.3682	17.19932	75.6	32.53	16.26	699
300	579.94326	113.52026	288.609	0.16377	0.32924	0.49301	0.49599	0.40947	16.7852	75	32.11	16.06	697
300	513.40838	103.06733	243.36905	0.16622	0.3206	0.48682	0.48877	0.40291	16.99398	75.7	32.21	16.1	697
300	487.37457	96.13061	213.6686	0.18353	0.3237	0.50724	0.46953	0.38862	16.89288	75.3	32.07	16.04	699
300	466.74711	77.35848	220.573	0.14919	0.32544	0.47463	0.46309	0.38962	14.83272	66.2	32.46	16.23	690
300	500.36897	98.24288	207.26749	0.16458	0.30176	0.46634	0.45702	0.3791	17.0687	75	32.56	16.28	699
300	536.47785	119.29784	274.59617	0.18118	0.33803	0.51921	0.52048	0.42337	17.29038	75.9	32.56	16.28	700
300	685.60615	130.89963	336.71543	0.15595	0.32759	0.48354	0.48968	0.40549	16.44222	71.5	32.76	16.38	702
300	816.38977	143.44772	378.61571	0.14848	0.31629	0.46477	0.46628	0.39005	15.59488	68.4	32.76	16.38	696
300	822.82581	135.37826	362.53593	0.14087	0.30558	0.44645	0.44713	0.377	17.25514	75.1	32.73	16.36	702
300	773.44251	154.36552	362.55465	0.16922	0.32804	0.49725	0.48553	0.4006	17.24108	75.3	32.7	16.35	700
300	804.09776	152.53416	342.8276	0.1591	0.29836	0.45746	0.45836	0.38121	17.12622	74.6	32.81	16.4	700
300	834.30802	148.81364	359.49071	0.15074	0.2998	0.45054	0.4525	0.37859	17.24592	74.7	32.93	16.47	701
300	876.55958	167.29304	381.45866	0.15951	0.3017	0.46121	0.46349	0.385	17.21092	75.5	32.52	16.26	701
300	787.97421	154.03176	370.42883	0.1617	0.31809	0.4798	0.48329	0.39961	13.211	59.7	32.79	16.39	675
300	688.77891	137.56972	327.51291	0.16306	0.31963	0.48269	0.48874	0.40307	17.03968	76.2	32.51	16.25	688
300	624.55011	114.54299	297.31299	0.15418	0.3218	0.47598	0.47749	0.39739	16.24448	74	32.42	16.21	677
300	1057.23598	181.40055	425.40666	0.14616	0.28504	0.4312	0.43338	0.36466	16.53456	72.7	32.52	16.26	700
300	1125.27883	197.16436	447.64989	0.14856	0.28253	0.43109	0.43369	0.36428	16.44068	72.1	32.55	16.27	700
300	1083.23272	203.63491	476.67814	0.15761	0.3043	0.46191	0.46382	0.38576	16.14604	71.6	32.21	16.11	700
300	896.4831	168.72252	417.69033	0.15739	0.31557	0.47296	0.47623	0.39545	16.58814	73.3	32.31	16.16	700
300	772.12078	145.85999	374.72151	0.15831	0.32627	0.48458	0.48563	0.40271	16.69356	73.8	32.28	16.14	701
300	696.65933	122.69273	311.14329	0.14871	0.30704	0.45575	0.45848	0.38376	16.93832	74.9	32.27	16.13	701
300	673.87007	120.86559	339.93698	0.1511	0.33445	0.48556	0.48739	0.40611	16.39904	73.4	32.17	16.08	694
300	691.8599	136.32052	354.5794	0.16439	0.33597	0.50036	0.50345	0.41505	17.14658	75.9	32.24	16.12	701
300	710.999	131.36718	329.36962	0.15588	0.31521	0.47108	0.47254	0.39321	13.65916	61.5	32.44	16.22	685
300	717.46629	150.28	340.79317	0.17292	0.31937	0.49228	0.49522	0.40634	15.21216	66.9	32.77	16.39	694
300	576.67354	105.29334	273.14773	0.15232	0.31854	0.47086	0.47581	0.39623	8.22868	48.6	32.57	16.28	520
